Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Trinidad and Tobago,TTO,Total fossil fuels and cement,GCP,CO2,2.5787,4.5979,7.2321,1.6775,3.7915,5.1911,4.0515,4.6342,4.0369,3.9012,8.9904,8.0964,8.2355,9.3898,10.042,9.6133,15.9108,16.1593,15.3119,16.7071,16.9194,17.2424,18.4052,16.2755,17.5044,20.7231,17.3548,17.4891,15.8331,16.105,16.9812,16.9682,19.1028,17.4112,15.3494,14.7325,18.4583,18.9112,19.9052,22.5944,24.3663,26.7564,28.7018,32.3913,32.7113,38.2268,42.727,45.5821,44.4646,44.4388,47.1118,47.0639,46.1759,45.8236,46.8917,45.5597,39.8931,40.3181,40.3245,40.7829,35.0663,36.4131,36.3059,34.3179
Tunisia,TUN,Cement,GCP,CO2,0.20031,0.16354,0.17844,0.17808,0.22533,0.22566,0.23623,0.23259,0.25051,0.29773,0.2692,0.2874,0.31032,0.2595,0.26731,0.30817,0.23906,0.28723,0.44272,0.69488,0.89614,1.0202,0.89982,1.4448,1.4102,1.5548,1.5207,1.7368,1.6498,1.6712,1.6929,2.0604,2.059,2.202,2.3801,2.5563,2.3685,2.2985,2.388,2.5362,2.955,2.9937,3.1569,3.1709,3.5046,3.5264,3.6599,3.7298,4.0051,3.9882,4.2909,3.4137,4.2531,3.7128,4.6576,4.9371,4.306,3.9917,4.2624,4.1764,3.535,4.2447,4.2447,4.2447
Tunisia,TUN,Coal,GCP,CO2,0.11383,0.13557,0.091787,0.098928,0.10626,0.1321,0.21251,0.35907,0.31844,0.32213,0.36309,0.2526,0.35202,0.2748,0.42869,0.3151,0.28964,0.26014,0.29678,0.37373,0.2345,0.31144,0.18694,0.25648,0.26381,0.25282,0.22357,0.25282,0.30778,0.2967,0.26388,0.27114,0.27846,0.28939,0.26387,0.23816,0.23821,0.26009,0.20889,0.29678,0.27841,0.25648,0.21618,0.062299,,,,,,,0.05496,0.043968,0,,,,,,,,,,,
Tunisia,TUN,Gas,GCP,CO2,0.014687,0.014656,0.014686,0.014656,0.01832,0.018347,0.01832,0.01832,0.021962,0.021963,0.011003,0.0036608,0.044002,0.26381,0.46533,0.48731,0.49495,0.53128,0.65952,0.76211,0.90134,0.88669,0.95667,0.93432,1.6928,2.1068,1.4514,2.4622,2.0592,3.1538,2.4995,1.876,2.5831,2.4873,3.4267,3.7519,3.991,4.2969,4.8082,5.027,5.3338,5.9137,5.9137,6.2446,6.5146,6.7088,6.8956,8.051,8.7643,9.1211,11.6369,11.2668,12.1588,12.1242,12.0567,11.5709,11.9351,12.4378,12.5822,12.646,12.0566,12.9248,12.6436,13.8229
Tunisia,TUN,Gas flaring,GCP,CO2,,,,,,,,,,,,,0.040335,0.032976,0.014656,0.014656,0.014665,0.040304,0.025648,0.032976,0.043968,0.058624,0.065977,0.047632,0.058624,0.080608,0.11362,0.10992,0.025648,0.032967,0.0733,0.084272,0.087936,0.054948,0.42582,0.40406,0.38301,0.36291,0.40301,0.48033,0.42309,0.41662,0.41242,0.39941,0.41654,0.47965,0.57604,0.58514,0.79803,0.76112,0.65746,0.9398,1.2221,1.1083,1.1263,0.90989,0.67443,0.52866,0.54948,0.46353,0.43897,0.51197,0.52477,0.34809
Tunisia,TUN,Oil,GCP,CO2,1.3953,1.4509,1.509,1.6525,2.4036,2.0843,2.4146,2.4732,3.0014,3.2103,3.0954,3.6645,3.9859,3.9938,4.2173,4.4188,4.8065,5.6352,6.0639,6.9066,7.4196,7.5625,7.4225,8.636,8.1377,7.9655,8.7779,7.2181,8.4528,8.1135,9.0232,11.7138,10.1493,11.3851,9.6386,9.3212,9.6385,9.9969,9.9828,10.2995,10.5613,10.8491,10.981,11.2651,11.6588,11.8311,11.8384,12.225,11.9703,11.5543,11.4976,10.7722,10.8249,11.3877,11.8515,14.0001,13.6794,14.3135,13.74,13.0675,12.4596,13.4853,14.5345,14.3772
Tunisia,TUN,Total fossil fuels and cement,GCP,CO2,1.7241,1.7647,1.7939,1.9441,2.7535,2.4604,2.8816,3.0832,3.5923,3.8521,3.7387,4.2081,4.7325,4.8248,5.3932,5.544,5.8448,6.7542,7.4886,8.7703,9.4956,9.8395,9.5319,11.3193,11.5631,11.9605,12.0872,11.7798,12.4952,13.2682,13.5528,16.0055,15.1578,16.4187,16.135,16.2717,16.6192,17.2153,17.7909,18.6398,19.5515,20.4296,20.6802,21.1423,22.0946,22.5459,22.9699,24.591,25.5377,25.4247,28.1378,26.4364,28.4589,28.333,29.6921,31.418,30.595,31.2717,31.1341,30.3534,28.4902,31.1668,31.9476,32.7929
Turkey,TUR,Cement,GCP,CO2,1.0067,1.0031,1.1484,1.3338,1.4537,1.6461,1.9116,2.1004,2.3366,2.8635,3.1509,3.7031,4.1073,4.3317,4.2942,5.1026,5.8502,6.507,7.1675,6.3891,5.926,6.8733,7.1559,6.1188,7.0284,7.7933,8.7976,9.5927,9.8208,10.224,10.4445,12.0208,13.2654,13.0486,13.4932,14.1327,14.6617,15.1046,15.2923,14.5898,15.1837,15.0869,15.5133,16.0218,17.2072,19.117,20.8405,22.7796,24.8498,27.0397,29.9771,31.4541,31.3716,33.9131,34.4984,34.4408,37.5279,39.4688,39.4135,32.3487,40.8128,44.2268,38.2535,38.2702
Turkey,TUR,Coal,GCP,CO2,11.3218,10.6219,11.897,12.9596,14.3592,14.1814,15.8724,15.0317,15.336,16.164,17.4809,17.7008,18.9013,19.2433,19.9432,21.002,23.6255,23.9369,20.4195,25.0251,24.1934,27.2418,31.1453,34.649,38.8296,46.8003,52.2267,55.4897,53.7252,58.7229,70.2042,74.9899,75.0802,70.5662,68.5851,71.1006,82.6941,90.5494,94.0566,84.306,98.6187,84.6009,87.3198,92.0783,93.4533,102.1776,111.6761,126.159,122.9582,130.4492,129.7725,135.4248,141.8273,125.5977,130.4636,139.3903,152.2722,158.6153,163.5629,165.9941,159.2956,166.2264,168.425,157.8779
Turkey,TUR,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,0.040304,0.003664,0.043968,0.029312,0.073283,0.014655,0.073277,0.12458,0.84638,1.3776,2.3047,5.474,7.6472,9.1445,9.9261,11.0875,11.3481,14.4412,16.8202,20.7882,21.6578,26.7177,30.1182,32.5785,34.7659,43.1929,44.3676,54.8587,62.1661,72.0052,71.5483,71.3601,71.6546,86.0476,87.0935,86.6923,93.5367,96.4376,91.8519,104.8897,95.7509,83.6138,92.2899,115.6523,98.9027,97.4663
Turkey,TUR,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2202,0.26337,0.25351,0.23092,0.21889,0.20911,0.20841,0.20648,0.19412,0.17828,0.16785,0.15467,0.14824,0.14518,0.1402,0.1416,0.1351,0.1329,0.13486,0.13822,0.15616,0.15052,0.14369,0.14554,0.14549,0.15459,0.15794,0.15704,0.17447,0.18284,0.19524,0.20982,0.20982,0.20982
Turkey,TUR,Oil,GCP,CO2,4.4701,5.7158,8.5591,8.3466,10.49,11.5254,13.7217,16.347,18.5929,19.7251,21.9474,26.2342,30.7132,35.735,36.6913,39.3147,43.8837,50.6768,49.0866,43.6199,45.0489,45.0416,47.8355,49.0297,48.9748,50.9443,53.7472,61.9821,58.8768,63.149,60.1198,58.7887,63.2458,73.1359,70.63,78.0565,82.12,81.899,77.4709,78.8762,82.6142,78.1447,80.2552,81.8593,85.8429,84.4463,83.0845,87.8658,86.8802,83.74,80.5229,84.1972,89.7275,94.3568,98.9977,108.6427,117.8474,120.7654,116.3581,114.354,114.0685,119.9981,125.1249,131.8636
Turkey,TUR,Total fossil fuels and cement,GCP,CO2,16.7985,17.3408,21.6045,22.6399,26.303,27.353,31.5058,33.4791,36.2655,38.7527,42.5792,47.6382,53.7218,59.31,60.9286,65.4193,73.3594,81.1207,76.7139,75.0378,75.2123,79.186,86.21,89.8122,94.906,105.6624,115.6179,128.4422,124.7275,137.5699,151.615,158.1263,164.0649,171.1389,167.5656,181.3553,199.6467,212.1082,212.135,207.9279,229.9367,213.5812,221.2256,236.7656,244.7686,264.8706,282.3683,313.6934,310.6221,316.4123,316.193,342.0573,356.1072,347.3318,364.0283,384.9297,405.9502,430.9009,422.0586,402.6923,412.9269,452.7028,437.3053,432.0773
Turkmenistan,TKM,Cement,GCP,CO2,0.24887,0.27842,0.31421,0.33488,0.35686,0.39836,0.44077,0.46764,0.48348,0.49676,0.52759,0.55835,0.58316,0.61509,0.64981,0.692,0.69085,0.6928,0.67867,0.64461,0.64213,0.64468,0.61892,0.63291,0.6342,0.6285,0.63954,0.64014,0.63956,0.63347,0.6079,0.57185,0.44719,0.4467,0.28395,0.17707,0.18254,0.18193,0.18173,0.18153,0.18133,0.18055,0.17978,0.179,0.21783,0.25631,0.35942,0.36216,0.3915,0.41986,0.43895,0.73758,0.89382,1.0132,1.1067,1.2593,1.3356,1.3738,1.0304,0.91587,0.72506,0.80139,0.80139,0.80139
Turkmenistan,TKM,Coal,GCP,CO2,1.6658,1.5178,1.3987,1.3888,1.3738,1.3793,1.3946,1.3565,1.2962,1.2854,1.3987,1.3814,1.4025,1.3864,1.3567,1.3771,1.3994,1.4043,1.3647,1.3553,1.4385,1.2447,1.2551,1.2287,1.2064,1.4077,1.4147,1.4042,1.2421,1.4439,1.4163,1.2066,1.5904,0.35902,0,0,0.26381,0,,,,,,,,,,,,,,,,,,,,,,,,,4.16E-06,4.16E-06
Turkmenistan,TKM,Gas,GCP,CO2,2.4782,2.9764,3.4286,4.0164,4.6865,5.2635,5.7046,6.0246,6.3027,6.5933,6.2344,6.8255,7.0717,7.3125,7.5671,8.1354,8.8523,9.3747,9.6102,10.1431,10.6635,10.9137,11.4898,12.1623,13.005,14.6236,22.2003,24.2326,24.8718,25.2878,16.7504,16.4128,12.6166,17.9219,24.3463,25.6452,20.7382,21.1658,20.0348,24.5182,24.9482,20.3718,14.5204,22.5519,30.8839,29.8213,31.5177,30.7177,40.0732,34.4966,39.6848,43.3268,42.8651,39.9999,37.97,39.4869,38.5233,38.5233,38.5233,40.2724,41.8526,41.8502,42.7362,41.8422
Turkmenistan,TKM,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0.27734,0.26126,0.30394,0.32568,0.35642,0.39167,0.4176,0.4386,0.23592,0.23837,0.22611,0.22384,0.21718,0.21147,0.23096,0.2021,0.18536,0.40766,0.39752,0.26297,0.24463,,,0.77302,0.63565,1.0495,0.6396,1.42,2.1913,1.8953,1.8706,2.3061,3.0011,2.9086,2.4916,2.6257,2.4236,2.7715,2.2927,2.074,3.3386,4.6032,4.2335,3.7428,3.4648,3.2998,3.131,2.8015,2.5275,3.1345,2.1993,2.0114,2.2115
Turkmenistan,TKM,Oil,GCP,CO2,7.6859,7.7045,7.9787,8.3539,8.593,8.8918,9.2938,9.7737,10.0561,10.53,11.7116,12.0742,12.9169,13.5783,14.204,14.7937,14.9936,15.3323,16.0704,16.0124,16.5108,15.9298,15.9163,15.6868,15.1406,15.6546,11.3504,9.9148,10.0268,9.8741,14.3068,11.9889,17.34,8.7888,8.8129,8.1112,9.4201,9.2087,11.8091,12.9059,12.3367,11.6112,13.1244,14.8355,15.3448,15.3595,14.9968,15.6795,16.2022,15.2532,16.9863,17.7521,18.5765,19.0931,19.9798,20.1117,20.3315,20.4121,20.4012,19.462,18.5482,18.5838,18.6054,18.5076
Turkmenistan,TKM,Total fossil fuels and cement,GCP,CO2,12.0787,12.4772,13.1201,14.0941,15.0102,15.933,16.8338,17.6224,18.1385,18.9055,19.8722,21.1169,22.2354,23.1963,24.1034,25.3547,26.3279,27.2217,28.1625,28.3913,29.4933,28.959,29.504,29.9279,30.1976,32.5453,35.8071,36.3771,37.1879,37.6368,33.3444,30.4248,31.9942,27.5164,34.2161,34.5692,31.6542,31.1961,33.4455,39.7969,39.3615,34.0342,30.1308,40.5676,49.3551,47.9287,49.4996,49.1829,59.4384,52.4624,59.1841,65.1551,66.9386,64.3396,62.7993,64.3228,63.4903,63.4402,62.7563,63.1778,64.2604,63.4347,64.1544,63.3626
Tuvalu,TUV,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Tuvalu,TUV,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.010992,0.010992,0.007328,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.011255,0.0115
Tuvalu,TUV,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.010992,0.010992,0.007328,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.010992,0.011255,0.0115
Uganda,UGA,Cement,GCP,CO2,0.036343,0.032709,0.029074,0.02544,0.036343,0.065417,0.058149,0.069051,0.07632,0.087223,0.094491,0.10038,0.081327,0.066249,0.07219,0.04405,0.040072,0.036191,0.035651,0.022343,0.0031426,0.0030935,0.0060886,0.0089854,0.0088379,0.0086904,0.0056953,0.0027985,0.0054986,0.0054003,0.0097349,0.017693,0.017359,0.017025,0.012017,0.027805,0.080108,0.090986,0.098565,0.10423,0.10778,0.1237,0.14184,0.13875,0.14921,0.16396,0.163,0.14519,0.1855,0.2005,0.32331,0.39456,0.42831,0.358,0.39269,0.34861,0.37299,0.37553,0.38241,0.45943,0.55903,0.62813,0.62813,0.62813
Uganda,UGA,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,Oil,GCP,CO2,0.38472,0.37373,0.39938,0.4067,0.45434,0.56059,0.67418,0.74013,0.90501,1.0882,1.3484,1.3374,1.2971,1.1102,1.1175,1.0845,0.94531,0.76578,0.65952,0.64853,0.62288,0.52395,0.53861,0.60456,0.57158,0.60822,0.69616,0.76578,0.85738,0.79509,0.75112,0.76211,0.78043,0.78043,0.69616,0.89768,0.93798,0.97096,1.1102,1.1505,1.2531,1.2934,1.3044,1.374,1.4583,1.854,2.2204,2.5648,2.5941,2.7993,3.2463,3.4295,3.1987,3.3965,3.697,4.177,4.4444,5.0337,5.1668,5.3018,5.0124,5.5391,5.0098,4.9855
Uganda,UGA,Total fossil fuels and cement,GCP,CO2,0.42106,0.40644,0.42845,0.43214,0.49068,0.62601,0.73232,0.80918,0.98133,1.1754,1.4428,1.4377,1.3784,1.1764,1.1897,1.1286,0.98538,0.80197,0.69517,0.67087,0.62602,0.52705,0.5447,0.61355,0.58042,0.61691,0.70186,0.76857,0.86287,0.80049,0.76085,0.77981,0.79779,0.79746,0.70818,0.92548,1.0181,1.0619,1.2088,1.2547,1.3609,1.4171,1.4462,1.5127,1.6075,2.0179,2.3834,2.71,2.7796,2.9998,3.5696,3.8241,3.627,3.7545,4.0897,4.5256,4.8174,5.4093,5.5492,5.7612,5.5714,6.1672,5.6379,5.6137
Ukraine,UKR,Cement,GCP,CO2,3.6719,4.1047,4.6289,4.9297,5.2493,5.8553,6.4738,6.8632,7.0904,7.2797,7.7257,8.0758,8.3309,8.6784,9.0546,9.5223,9.6155,9.7545,9.6675,9.2913,9.3665,9.4457,9.1094,9.3584,9.4218,9.3818,9.6124,9.6887,9.7486,9.7252,9.4009,8.9181,8.6789,6.3976,4.991,3.4076,2.1608,2.4154,2.7875,2.5349,2.2614,2.4747,2.8175,3.6121,4.2641,4.7853,5.4843,6.1642,6.2938,2.5901,2.882,3.9011,3.2815,3.3968,3.2992,3.2775,3.627,3.5571,3.7162,3.9606,4.0649,4.3385,4.3385,4.3385
Ukraine,UKR,Coal,GCP,CO2,214.7634,214.2449,216.3138,226.5844,235.5378,245.2968,255.0555,259.4885,259.2429,264.6355,281.356,289.3701,299.7251,304.9585,308.0293,318.7085,328.0934,334.6647,335.5306,336.8823,354.0868,326.1538,331.0655,330.1534,329.2352,371.3519,370.5107,364.4228,354.7126,322.2701,263.1678,222.6221,245.3444,235.8802,185.8173,174.0926,146.2151,154.3048,123.0787,123.7141,122.8777,131.8306,136.228,132.4437,135.3234,135.9055,154.0405,161.4693,154.64,136.6107,145.4211,153.8534,158.9814,160.1851,138.3727,119.3929,126.828,112.5864,120.5441,114.0459,102.1549,103.8001,59.2786,53.0427
Ukraine,UKR,Gas,GCP,CO2,12.5913,16.5575,20.8968,25.8239,31.6647,36.8892,41.1162,45.4198,49.678,53.4935,49.4218,56.3448,59.5583,63.3886,67.7072,74.1991,81.7915,88.0431,93.1187,99.3609,103.4443,112.6977,119.4435,128.7952,139.8732,152.0324,150.375,168.8173,181.1895,180.2588,216.1901,224.8838,197.1299,165.8662,144.306,134.0477,137.899,129.7186,155.921,130.3666,124.325,130.4326,116.2835,128.304,128.4086,130.363,126.7376,119.4438,114.8022,89.978,100.4421,104.2315,97.2697,90.4766,75.1851,65.4865,64.0669,66.621,66.9489,60.3875,60.6057,59.8386,40.1001,41.139
Ukraine,UKR,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,3.9295,3.7765,4.5221,5.0015,5.5794,6.2111,6.7314,7.2942,3.9665,3.9689,4.0074,3.9939,3.9474,3.9037,4.1212,3.6062,3.3075,7.2742,7.0933,3.4825,3.065,2.7088,2.4375,2.2772,2.2261,2.231,2.212,2.1913,2.1446,2.1466,2.1913,2.1782,2.3787,2.5728,2.4719,2.4895,2.6181,2.6962,2.6466,2.6177,2.6787,2.5487,2.5294,2.4937,2.3823,2.373,2.3039,2.3993,2.3551,2.304,2.2532,2.2532,2.2532
Ukraine,UKR,Oil,GCP,CO2,49.5553,54.3873,61.709,68.1595,73.6752,79.0805,85.0028,93.5031,100.5821,108.4122,117.8133,126.4832,138.0486,149.3646,161.2758,171.2184,175.7976,182.7264,197.5984,199.0464,203.2501,208.7411,209.9651,210.8007,206.6436,206.5277,206.3998,187.6477,174.3903,164.307,205.6869,167.0445,129.1201,94.4823,77.5796,72.3103,60.7788,49.4675,42.553,37.5284,31.6123,33.9962,35.3683,37.2493,36.4688,36.2588,40.5078,43.1202,43.8906,42.6931,39.8405,39.7741,38.4654,37.3403,35.3407,30.4892,34.124,35.3419,35.2145,38.4806,34.9147,37.0462,32.2792,32.8104
Ukraine,UKR,Total fossil fuels and cement,GCP,CO2,280.5819,289.2945,303.5485,325.4975,346.1269,367.1217,387.6483,405.2746,416.5934,433.8209,456.3168,484.2034,509.4394,530.9122,551.0684,579.2277,601.5091,621.9201,643.2095,648.5474,674.1165,661.0456,673.5774,683.0552,689.0775,743.415,740.5041,733.884,727.3151,683.6544,706.2269,632.9241,589.2828,510.3204,419.4921,390.0721,351.7697,340.5144,328.8076,298.5789,285.6742,303.8913,295.9009,307.2454,310.6258,313.5306,333.0616,336.8196,325.9834,277.5934,294.3658,308.3764,304.4241,297.479,257.639,223.7876,233.961,223.0808,231.6638,221.9432,206.8238,210.1533,141.1264,136.4606
United Arab Emirates,ARE,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097098,0.096097,0.59506,0.60268,0.80619,0.79736,1.0178,0.93641,1.7956,1.8628,1.2007,1.3426,1.4052,1.4319,1.3604,1.4386,1.5624,1.6323,2.025,2.3786,2.3932,2.0779,2.7749,2.7543,2.358,2.3115,2.5991,2.9094,3.2044,3.4841,4.5884,5.7935,7.8349,6.83,6.4534,5.6619,5.2163,5.4679,7.1599,7.1599,5.9025,6.0771,6.0073,5.6231,5.204,5.2389,5.2389,5.2389
United Arab Emirates,ARE,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069616,0.35906,0.42135,0.4763,0.5496,1.0662,0.51296,1.3777,1.0406,2.4769,1.6744,5.2469,6.7198,7.4818,6.5035,6.9798,8.0718,7.273,6.7344,8.0864,9.8267,9.0901,9.2573
United Arab Emirates,ARE,Gas,GCP,CO2,,,0,0,0,0,0,0.86856,1.1505,1.1322,0.43968,1.1067,1.3078,1.6305,1.7951,1.5206,1.6853,1.114,1.2787,7.1712,8.7744,11.1484,11.6772,10.6806,14.7329,18.4066,22.1179,25.124,25.5601,31.0597,30.7007,36.7976,34.0041,35.5974,41.2656,44.8753,54.2382,53.1573,55.9053,56.9815,60.3314,61.9289,69.525,72.2113,77.0734,78.2264,82.5609,91.2959,107.8048,113.4704,116.8693,130.1709,132.6098,136.4107,133.3416,134.1552,134.91,119.9594,117.5778,130.966,132.351,124.6216,125.7792,127.1865
United Arab Emirates,ARE,Gas flaring,GCP,CO2,,,0,0,0,0,0,0,0,19.236,14.2566,19.4702,21.3175,27.7951,27.7919,27.022,33.4969,30,34.4453,19.5054,18.2303,11.7236,9.8672,9.5227,13.4652,11.6763,7.06,4.7705,2.8286,2.1728,2.0189,1.0003,1.6159,0.84634,3.1568,3.1438,3.3883,2.7425,2.3073,2.2714,2.5066,2.1534,1.8558,1.9968,1.6704,1.7098,1.7959,1.7255,1.5972,1.5904,1.656,1.7203,1.7846,2.3315,1.7429,1.8017,1.4666,1.8354,2.2769,1.6925,1.7962,1.634,1.7433,1.7052
United Arab Emirates,ARE,Oil,GCP,CO2,0.010992,0.010992,0.01832,0.021984,0.01832,0.021984,0.025648,0.047442,0.0916,0.13923,0.53861,0.59001,0.80962,1.1798,1.7146,2.5025,4.3378,7.5412,8.4345,9.2672,9.0125,13.0975,14.1907,14.0808,16.1619,17.7068,16.6516,16.2132,18.3017,19.5218,17.6238,17.437,20.5747,27.4895,28.5631,22.0658,15.3925,14.9418,19.1188,15.3089,46.6171,34.9546,10.31,28.9043,29.2781,30.4295,31.6936,33.7967,35.069,45.0819,57.3867,58.3455,62.5346,62.4052,60.2534,76.0634,77.3458,76.9695,76.5672,74.7596,69.9419,74.9105,84.1258,85.9957
United Arab Emirates,ARE,Total fossil fuels and cement,GCP,CO2,0.010992,0.010992,0.01832,0.021984,0.01832,0.021984,0.025648,0.916,1.2421,20.5074,15.2349,21.1669,23.4349,30.6054,31.3016,31.0451,39.617,38.7513,44.7536,36.5465,36.8234,36.7669,36.7528,35.2205,46.1556,49.6525,47.0301,47.4504,48.0956,54.1861,51.7038,56.6734,57.7571,65.5656,75.0105,72.4635,75.4122,72.9195,80.1063,77.3162,111.8131,101.418,84.6491,106.4431,111.7026,114.3994,121.7051,133.1245,153.6835,168.0133,184.8423,197.5731,207.3923,213.3351,209.9795,225.6836,226.6047,212.9132,209.7022,219.7757,217.3796,216.2317,225.9772,229.3836
United Kingdom,GBR,Cement,GCP,CO2,6.6725,7.105,7.0432,6.9488,8.3843,8.3843,8.2898,8.6859,8.835,8.6096,8.4315,8.7495,8.9222,9.8839,8.7984,8.3563,7.8086,7.65,7.8808,7.9917,7.3342,6.3049,6.4227,6.6389,6.6804,6.6124,6.6502,7.0965,8.1884,8.358,7.2953,5.9942,5.4564,5.5249,6.3678,6.2849,6.4164,6.7105,6.8382,6.5309,6.3319,5.8438,5.9883,5.8675,5.9766,5.9412,5.8928,6.117,5.2049,3.7212,3.792,4.0968,3.724,4.0291,4.2148,4.3934,4.5533,4.4098,4.3639,4.4485,3.8997,4.2152,4.0726,3.6159
United Kingdom,GBR,Coal,GCP,CO2,448.0522,442.8823,437.3131,439.3065,426.243,422.2687,403.3441,368.4789,370.3007,367.9441,352.9092,341.4188,293.1546,295.8607,263.3756,276.1996,274.9685,271.0904,259.1458,281.5727,260.7192,261.4172,244.7514,247.2341,177.5593,234.3149,248.4872,259.2976,249.7794,245.895,252.6897,253.6225,237.7469,207.6859,195.3756,181.6993,173.0715,154.7287,154.0878,138.3134,144.4431,153.5337,141.6911,153.1028,147.6623,148.0327,160.8438,150.8435,139.2191,113.8231,118.0304,117.1497,148.0055,142.4566,115.4335,91.548,47.8246,39.1288,33.2802,24.5127,22.8094,23.7388,19.6655,17.5563
United Kingdom,GBR,Gas,GCP,CO2,0.15022,0.15022,0.21618,0.28946,0.51296,1.6854,1.6488,2.7773,6.2655,12.2523,23.1052,37.2262,52.6593,56.9935,68.1614,71.382,74.0384,79.01,81.5235,89.1933,88.4233,89.6068,93.3141,97.1686,99.6095,107.9407,108.2668,107.5091,105.8633,104.7105,113.5176,121.6934,122.2955,137.5907,145.4553,154.2538,177.5425,182.8868,191.3614,205.2313,210.131,210.1604,207.0304,208.4623,211.7342,205.4378,194.1264,196.5196,202.6549,188.0705,201.9271,168.2355,158.2399,157.6222,144.4922,147.8994,165.742,161.6974,161.4853,159.3208,149.4201,158.4037,134.8716,123.2205
United Kingdom,GBR,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0.24549,1.4802,2.9568,3.4515,3.9425,4.9281,5.4227,5.9137,5.9137,6.3717,8.5957,12.4906,8.0278,7.9765,7.5075,7.1594,6.456,5.0343,3.8362,4.0377,0,0,6.7871,6.2603,6.4442,6.6356,7.4255,8.3412,8.7068,7.2107,7.4484,6.1706,6.446,6.4931,6.1787,5.5631,5.6188,5.9912,5.2717,5.4171,4.7499,4.8805,4.738,4.453,3.6458,4.216,4.436,4.6412,4.5586,4.3013,4.4764,4.2832,3.4426,3.5016,3.1917,3.2599
United Kingdom,GBR,Oil,GCP,CO2,129.145,138.4772,148.359,156.8409,172.7257,189.7732,204.792,212.115,220.8416,238.0963,265.1747,269.5422,289.3477,291.9109,271.4255,241.3953,235.7967,240.2397,247.5677,253.2644,214.5309,195.2491,196.2447,187.2841,238.803,205.7249,201.3135,193.7267,206.4626,222.6126,217.7998,218.3903,218.4468,219.1632,215.7363,211.5951,216.8925,207.7434,204.9339,201.663,198.238,198.6508,196.1303,194.3974,197.9523,200.4477,197.1831,196.1603,188.7995,180.2639,179.8484,172.0597,170.2884,165.7565,166.5107,170.7726,173.9303,174.8506,173.0871,168.9955,143.9809,151.8938,149.5203,154.927
United Kingdom,GBR,Total fossil fuels and cement,GCP,CO2,584.02,588.6148,592.9315,603.3857,607.866,622.1116,618.0747,592.057,606.4883,628.3825,652.5774,660.3882,648.0263,659.5771,617.1836,603.247,598.526,604.3617,604.7135,644.5128,579.0354,560.5545,548.2404,545.4851,529.1082,559.6273,568.554,571.6676,570.2937,581.5761,601.9451,609.4127,593.8459,579.6125,574.0169,566.159,586.7607,562.7081,568.5437,561.6496,569.0337,577.9706,560.2732,571.6188,573.4298,570.3384,567.8457,559.5665,544.9324,494.1077,511.9046,469.7133,487.4768,477.6113,438.8071,422.4608,399.4301,387.3671,379.7298,364.7533,326.2632,344.5101,313.8348,305.1463
